type	index	image	question	A	B	C	D	answer
lc	1	data/figure/lc/2024-09-18--平安证券-中国经济高频观察（9月第2周）：汽车消费同比恢复_page3_图表6本周钢铁建材库存继续回落续创近年同期新低.jpg	根据折线图，2024年的钢铁建材库存从年初到年末呈现何种趋势？	持续上升	先升后降	持续下降	波动不大	C
lc	2	data/figure/lc/2024-06-07--交银国际证券-欧央行6月议息会议点评：“鹰派”降息_page5_图表9欧央行降息欧股正创下新高.jpg	从2014年到2020年，欧央行隔夜存款利率的变化趋势是什么？	持续上升	持续下降	先降后升	波动较大	B
lc	3	data/figure/lc/2024-07-03--国联证券-美国再通胀研究：美国通胀回落：从供给改善到需求走弱_page50_图表94CPI住房租金通胀和Zillow租金同比.jpg	在2023年，CPI主要住所租金与Zillow租金相比，哪个增长更快？	CPI主要住所租金增长更快	Zillow租金增长更快	两者增长速度相同	无法确定	A
lc	4	data/figure/lc/2024-09-13--东方金诚-黄金周报：市场对降息幅度分歧加大，金价震荡回落_page6_no_caption.jpg	从2021年7月到2024年7月，金价的整体趋势是？	持续上升	持续下降	先降后升	先升后降	C
lc	5	data/figure/lc/2024-09-17--交银国际证券-美国8月非农就业点评：预计9月降息25基点仍是基准场景_page3_图表13平均时薪同比及环比.jpg	2022年后，雇佣率的趋势如何变化？	持续上升	持续下降	波动但总体稳定	先下降后上升	B
lc	6	data/figure/lc/2024-07-03--五矿证券-中国制造业，如何从比较优势迈向竞争优势？_page4_图表8低端产业全球价值链地位指数.jpg	从2011年到2015年，中国低端产业全球价值链地位指数总体趋势是？	持续上升	持续下降	先降后升	波动但总体上升	D
lc	7	data/figure/lc/2024-02-22--平安证券-美联储1月会议纪要后的三个问题_page1_图表2美债利率持平或刷新年内新高.jpg	从2024年1月到2024年2月，2年期与10年期美债利率的相对位置发生了什么变化？	两者差距缩小	两者差距扩大	2年期利率低于10年期	10年期利率高于2年期	A
lc	8	data/figure/lc/2024-01-08--浦银国际证券-月度宏观洞察：静候佳音_page15_图表33除新屋开工外大部分房产相关数据下滑.jpg	根据折线图，2022年11月之后，ISM制造业PMI指数和工业生产增速的趋势如何？	两者均持续上升	两者均持续下降	PMI指数上升，生产增速下降	PMI指数下降，生产增速上升	B
lc	9	data/figure/lc/2024-09-17--国信证券-高技术制造业宏观周报：国信周频高技术制造业扩散指数回升_page4_图26氨基青霉烷酸价格下持平.jpg	根据折线图，2020年1月至2021年1月期间，6-氨基青霉烷酸价格的趋势是什么？	持续上升	持续下降	波动上升	波动下降	A
lc	10	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page24_图38中国通胀增速.jpg	从2018年到2020年，CPI和PPI之间的差距变化趋势是？	逐渐缩小	逐渐扩大	先扩大后缩小	先缩小后扩大	D
lc	11	data/figure/lc/2024-07-01--宏信证券-市场流动性周报_page2_图3短期shibor走势.jpg	在2023年8月到9月期间，哪种期限的SHIBOR利率出现了明显的上升趋势？	隔夜	1周	2周	1个月	C
lc	12	data/figure/lc/2024-03-04--金源期货-宏观周报：国内PMI偏弱运行，美国PCE未超预期_page8_图表22红皮书商业零售销售.jpg	根据折线图，2022年7月至2023年1月期间，美国红皮书商业零售销售周同比数据呈现何种趋势？	持续上升	持续下降	先升后降	波动不大	B
lc	13	data/figure/lc/2024-06-05--国投安信期货-4月美国PCE数据快报_page0_图密歇根大学消费者信心指数.jpg	政府部门工资薪金在2023年6月到2024年4月期间的变化趋势如何？	持续上升	持续下降	先下降后上升	基本保持平稳	A
lc	14	data/figure/lc/2024-09-30--国泰期货-海外研究：海外宏观及大类资产周度报告_page5_10Y美债利率止跌回升商股商债相对强弱比价回升.jpg	在2024年3月至6月期间，彭博商品指数与彭博全球国债指数的比值变化趋势如何？	持续上升	先上升后下降	持续下降	波动但总体平稳	A
lc	15	data/figure/lc/2024-06-05--国投安信期货-4月美国PCE数据快报_page0_图密歇根大学消费者信心指数.jpg	从2022年7月到2023年12月，私营企业工资薪金的同比变化趋势是？	总体呈上升趋势	总体呈下降趋势	波动较大，无明显趋势	基本保持平稳	D
lc	16	data/figure/lc/2024-07-09--国联证券-美国6月非农就业数据点评：失业率升破美联储6月预期_page21_图表40职位空缺数万人.jpg	根据折线图，2008年金融危机后职位空缺数的变化趋势是什么？	持续下降	先下降后上升	保持稳定	先上升后下降	B
lc	17	data/figure/lc/2024-08-02--浦银国际证券-月度美国宏观洞察：迎接降息和美国大选_page5_图表177月美元指数和10年期国债收益率均走低.jpg	观察10年期美债收益率曲线，2019年至2020年间出现明显下降，这可能反映了什么市场预期？	市场预期经济增长放缓	市场预期通胀率将大幅上升	市场预期美联储将大幅加息	市场预期国际油价将大幅下跌	A
lc	18	data/figure/lc/2024-01-08--东吴证券-美国经济：3月降息值得加倍下注吗？_page4_图10本轮美国库存尚未出现明显回落.jpg	根据折线图，美国实际库存从2003年到2023年的总体趋势是什么？	持续下降	波动上升	先升后降	保持不变	B
lc	19	data/figure/lc/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page7_图表M1和M2剪刀差单位.jpg	根据折线图，M1同比增速在2021年1月达到峰值后，接下来的趋势是什么？	持续上升	迅速下降	波动但总体平稳	先下降后上升	B
lc	20	data/figure/lc/2024-07-14--建银国际证券-2024年6月：经济企稳下市场聚焦三中全会，预计联储9月前按兵不动_page1_图2主要经济体的增长改善.jpg	从2022年1月到2022年10月，美国制造业的PMI指数整体趋势如何？	持续上升	先上升后下降	持续下降	波动不大	C
lc	21	data/figure/lc/2024-02-01--中诚信国际-2023年宏观经济及大类资产配置分析与2024年展望：2024年中国经济：稳与进、破与立中寻求再平衡_page4_图9房地产投资降幅走扩.jpg	在2022年3月至2023年9月期间，房地产开发投资累计同比的变化趋势是？	持续上升	先上升后下降	持续下降	波动不大	C
lc	22	data/figure/lc/2023-12-19--国信证券-货币政策与流动性观察：均衡投放，提升效能_page13_图30央行逆回购余额跟踪.jpg	根据折线图，2022年4月至2022年8月期间，OMO利率（7天）的变化趋势是什么？	持续上升	持续下降	保持不变	波动较大	C
lc	23	data/figure/lc/2023-12-22--华宝证券-（上篇）2024年中国宏观经济展望：顺风稳行，迎接投资新范式_page5_图72008年以来居民企业杠杆率快速上升的趋势在疫情后发生明显变化.jpg	从2015年开始，居民部门杠杆率的增长速度与政府部门杠杆率相比如何？	更快	更慢	相同	不确定	A
lc	24	data/figure/lc/2024-04-21--开源证券-宏观周报：大宗品价格整体延续回升_page7_图19最近两周沥青平均价格延续回升.jpg	从2022年10月至2024年4月，沥青期货结算价的总体趋势是？	持续上升	波动下降	先降后升	平稳不变	B
lc	25	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page8_图7美国部门债务杠杆率.jpg	从2000年到2024年，政府债务杠杆率总体趋势如何？	持续上升	波动但总体下降	先上升后下降	保持稳定	A
lc	26	data/figure/lc/2024-05-30--海通国际-国内高频指标跟踪（2024年第19期）：出口有韧性，内需待提振_page6_图18建筑用钢成交量万吨.jpg	根据折线图，2024年的建筑用钢成交量与2023年相比有何变化趋势？	显著上升	略有下降	基本持平	大幅下降	A
lc	27	data/figure/lc/2024-08-04--华金证券-华金宏观·双循环周报（第69期）：新型城镇化的三大脉络_page6_图6猪肉价格同比猪肉价格同比涨幅小幅回落.jpg	2024年2月至2024年8月期间，猪肉平均批发价的变化趋势是什么？	持续上升	持续下降	先降后升	先升后降	A
lc	28	data/figure/lc/2023-11-26--民生证券-高频数据跟踪周报：工业生产稳步修复_page8_图19本周热轧板卷价格续升元吨.jpg	从2018年至2023年，哪一年的热轧板卷价格整体上最低？	2018年	2019年	2020年	2021年	C
lc	29	data/figure/lc/2023-12-17--中国银河-2024年中国经济展望：《变局·重构》_page13_图19地产周期和康波周期示意图.jpg	根据图示，2024年后康波周期的趋势变化对中国经济的影响可能是？	经济增长放缓	经济增长加速	经济稳定不变	经济出现剧烈波动	A
lc	30	data/figure/lc/2023-12-09--华金证券-华金宏观·双循环周报（第35期）：CPI走弱非农转强，中美央行如何抉择？_page10_图15美国短端国债收益率本周上行较多.jpg	根据折线图，2023年12月8日与2023年12月1日相比，5年期国债收益率的变化趋势是？	显著上升	略有下降	基本持平	大幅下降	C
lc	31	data/figure/lc/2024-08-17--民生证券-流动性跟踪周报：下周同业存单到期7034亿元_page6_图2SHIBOR隔夜及7天周度均值.jpg	从2023年7月至2024年8月，SHIBOR 7天利率的总体变化趋势是什么？	显著上升	小幅波动	持续下降	先升后降	B
lc	32	data/figure/lc/2024-06-14--国联证券-美联储6月议息会议点评：美联储放偏鹰信号：年内或只有一次降息_page7_图表9联邦基金和10年期国债利率.jpg	在2008年金融危机后，联邦基金利率和10年期国债利率的变化趋势如何？	两者均持续下降至接近零点	两者均迅速上升至历史新高	联邦基金利率下降，10年期国债利率上升	联邦基金利率上升，10年期国债利率下降	A
lc	33	data/figure/lc/2024-07-04--上海证券-海外市场跟踪：美国PCE下降，通胀仍显韧性_page3_图5主要海外国家国债收益率.jpg	根据折线图，2023年9月到2024年1月期间，美国国债收益率的变化趋势是什么？	持续上升	先下降后上升	持续下降	波动不大	B
lc	34	data/figure/lc/2024-01-24--东吴证券-宏观点评：30年财税改革启示录：是时候改变了？_page4_央财政支出却并无波澜.jpg	从1989年至2021年，地方财政支出占比的变化趋势如何？	持续上升	先上升后趋于稳定	持续下降	波动较大	B
lc	35	data/figure/lc/2024-07-04--上海证券-海外市场跟踪：美国PCE下降，通胀仍显韧性_page2_图3欧洲市场主要指数走势.jpg	根据折线图，德国DAX指数在2023年1月至2024年5月期间的整体趋势是？	持续上升	波动但总体下降	先下降后上升	平稳无明显变化	A
lc	36	data/figure/lc/2024-02-23--西南证券-宏观周报：国内大幅降息，美国担心过快降息_page7_图3南华工业品指数CRB现货综合指数同比增速回落更新至2024年2月22日.jpg	从2017年2月至2024年2月，南华工业品指数的最大同比增速出现在哪个时间段？	2017年2月至2017年6月	2020年10月至2021年2月	2021年2月至2021年6月	2022年10月至2023年2月	A
lc	37	data/figure/lc/2024-07-10--开源证券-宏观经济点评：消费增长延续以价换量_page4_图62024年5月商品零售总额环比强于季节性.jpg	根据图中数据，2023年9月商品零售环比与季节性相比，哪个指标更高？	商品零售环比	商品零售环比季节性	两者相同	无法确定	A
lc	38	data/figure/lc/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page7_图表M1和M2剪刀差单位.jpg	从2020年5月到2023年1月，M2同比增速的变化趋势是怎样的？	持续上升	波动但总体平稳	先上升后下降	持续下降	B
lc	39	data/figure/lc/2023-11-26--东海证券-宏观周报：地产销售恢复偏缓，风险化解力度加大_page3_图1商品住宅累计待售面积及增速万平方米.jpg	2020年到2021年，商品住宅待售面积累计同比增速的变化趋势是？	持续上升	先上升后下降	持续下降	先下降后上升	D
lc	40	data/figure/lc/2024-06-20--浙商期货-【宏观周报】：美联储如期保持利率不变，监管影响国内社融数据_page9_no_caption.jpg	2024年上半年，美元兑日元汇率的最高点出现在哪个月份？	1月	3月	5月	6月	C
lc	41	data/figure/lc/2024-07-11--万联证券-6月通胀数据点评：CPI延续低位，需求有待修复_page5_图表11CRB指数同比回落PPI小幅回升.jpg	2024年2月至2024年6月，CRB现货指数和PPI的变化趋势是否一致？	两者都持续上升	两者都持续下降	CRB现货指数上升，PPI下降	CRB现货指数下降，PPI上升	A
lc	42	data/figure/lc/2024-02-21--财信证券-宏观经济研究周报：国内1月PMI回升，美非农数据超预期_page8_图12100大中城市周成交土地占地面积万平方米.jpg	2023年10月的大中城市周成交土地占地面积与2018年10月相比，变化幅度如何？	大幅增加	小幅增加	小幅减少	大幅减少	A
lc	43	data/figure/lc/2024-08-07--财信证券-宏观经济研究周报：国内制造业PMI低位震荡，美国失业率上升_page10_图16义乌小商品总价格指数点.jpg	根据折线图，2021年4月至2022年4月期间，义乌小商品总价格指数点的变化趋势是什么？	持续上升	先上升后下降	持续下降	波动不大	B
lc	44	data/figure/lc/2024-07-30--天风证券-海外与大类周报：美股小盘风格能否延续强势_page5_图14港股风险控制策略尚未发出看多信号.jpg	在2023年12月至2024年3月期间，风险控制策略与恒生指数相比，哪个表现更好？	风险控制策略	恒生指数	两者表现相同	无法确定	A
lc	45	data/figure/lc/2024-02-27--华安证券-大类资产配置月报第32期：2024年3月：政策博弈加剧，关注“两会”与美联储降息时点_page22_原油库存有所反弹.jpg	根据折线图，2023年1月到2023年3月期间，EIA商业原油库存的变化趋势是？	持续上升	先升后降	持续下降	先降后升	B
lc	46	data/figure/lc/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page28_no_caption.jpg	根据折线图，2022年6月至2022年12月期间，生猪存栏量的变化趋势是什么？	持续上升	先上升后下降	持续下降	先下降后上升	A
lc	47	data/figure/lc/2023-12-14--东吴证券-宏观点评：美联储12月会议：降息拷问_page2_图5美债收益率当前有所超调.jpg	根据折线图，2008年金融危机期间，10年期国债收益率和有效联邦基金利率的变化趋势如何？	两者均大幅下降	两者均大幅上升	国债收益率下降，基金利率上升	国债收益率上升，基金利率下降	A
lc	48	data/figure/lc/2024-03-18--国贸期货-宏观·周度报告：金融数据再度转弱，美国通胀高于预期_page5_图表3美国CPI同比增速.jpg	从2023年1月到2023年7月，美国核心CPI的变化趋势如何？	持续上升	波动但总体下降	保持稳定	先下降后上升	B
lc	49	data/figure/lc/2024-06-20--浙商期货-【宏观周报】：美联储如期保持利率不变，监管影响国内社融数据_page4_进口金额20240531.jpg	从2022年9月30日到2023年3月31日，数据呈现出何种趋势变化？	持续上升	波动但总体稳定	明显下降后回升	大幅下降	C
lc	50	data/figure/lc/2023-12-19--国泰期货-2024年海外宏观经济展望：先下行风险，后周期机遇，寻均衡利率_page6_图14消费者调查类通胀预期指标仍旧较高.jpg	在2023年9月至2023年底，消费者5-10年通胀预期（R1）的预测值将如何变化？	继续上升	保持稳定	显著下降	先上升后下降	A
lc	51	data/figure/lc/2024-01-04--华福证券-12月全球经济观察：近四次加息-降息周期中主要大类资产表现_page17_图表1910年期美债隐含通胀预期有所上升.jpg	在2022年7月至2023年1月期间，美国10年期国债实际收益率的变化趋势是？	显著上升	显著下降	小幅波动	保持不变	A
lc	52	data/figure/lc/2024-04-14--中国银河-2024年3月金融数据解读：社融结构改变_page6_图14社融和GDP增速.jpg	实际GDP增速+CPI在2008-2009年期间的变化趋势是？	显著上升	显著下降	波动不大	先降后升	B
lc	53	data/figure/lc/2024-02-15--平安证券-宏观动态跟踪报告：上修2024年美国经济增长预测至2%_page6_图表16近期美债利率下行遇阻.jpg	从2023年1月至2024年1月，2年期美债利率的总体趋势如何？	持续上升	持续下降	波动但总体上升	波动但总体下降	C
lc	54	data/figure/lc/2024-02-25--东吴证券-国内宏观经济周报：春节后国内经济“首秀”表现如何？_page6_图4地铁客运量随返工潮回升.jpg	根据折线图，2024年地铁客运量在春节后的回升速度与哪一年最为相似？	2019年	2021年	2022年	2023年	D
lc	55	data/figure/lc/2024-07-02--中信建投期货-2024年海外宏观与外汇半年报：政策分化下，多数市场压力继续_page8_图11主要市场通胀对比.jpg	在2022年之后，哪个国家的CPI下降趋势最为明显？	中国	欧元区	英国	美国	C
lc	56	data/figure/lc/2023-12-01--国金证券-2024年宏观经济形势展望：江春入旧年_page22_图表86日本长期维持低利率政策缓解债务利息负担.jpg	日央行持有国家债务占比在2015年之后的变化趋势如何？	急剧上升	缓慢下降	基本持平	先下降后上升	A
lc	57	data/figure/lc/2024-02-25--华泰期货-宏观大类周报：LPR超预期下调，等待需求端信号确认_page6_图19美元指数丨单位无.jpg	从2021年2月到2022年2月，美元指数经历了什么变化？	平稳波动	显著上升	显著下降	先降后升	B
lc	58	data/figure/lc/2024-08-18--民生证券-有色金属周报：美联储降息临近，金价再创新高_page15_图30Comex黄金与实际利率.jpg	从2010年至2013年，COMEX黄金价格的整体趋势是什么？	持续上涨	持续下跌	先涨后跌	先跌后涨	C
lc	59	data/figure/lc/2024-07-12--民生证券-2024年6月外贸数据点评：三条线索，出口还能强多久？_page2_图4国内出口的以价换量比较明显.jpg	根据折线图，2021年6月的数量指数达到峰值后，接下来的趋势是？	持续上升	迅速下降	波动但总体平稳	缓慢上升	B
lc	60	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page24_彭博大宗商品指数与10年期Breakeven1年期通胀swap走势.jpg	从2023年6月到2024年6月，Breakeven 10年通胀预期的总体趋势如何？	显著上升	显著下降	先上升后下降	波动但基本持平	D
lc	61	data/figure/lc/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page7_图表M1和M2剪刀差单位.jpg	根据折线图，M1与M2的剪刀差（M1-M2）在2024年5月时处于什么状态？	正值且较高	正值但较低	负值且较低	负值但较高	C
lc	62	data/figure/lc/2024-02-19--中国银河-北交所周报：《行动方案》明确高质量发展目标，十七家公司发布业绩公告_page5_图7北交所与其他板块估值走势倍截至20240209.jpg	科创板在2022年7月至2023年3月期间的总体趋势是什么？	显著上升	波动但总体稳定	持续下降	先升后降	B
lc	63	data/figure/lc/2023-09-11--光大期货-宏观周报：通胀价格企稳_page20_no_caption.jpg	根据折线图，2021年3月至2023年6月期间，生猪存栏量总体趋势如何？	持续上升	波动但总体稳定	持续下降	先升后降	B
lc	64	data/figure/lc/2024-07-04--上海证券-海外市场跟踪：美国PCE下降，通胀仍显韧性_page2_图4亚洲市场主要指数走势.jpg	根据图中数据，东京日经225指数在2023年1月至2024年6月期间的趋势如何？	持续上升	先下降后上升	波动但总体上升	波动但总体下降	C
lc	65	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page22_图34中国官方PMI.jpg	从2016年到2023年，服务业PMI指数的总体趋势如何？	持续上升	波动较大但总体稳定	持续下降	先升后降	B
lc	66	data/figure/lc/2024-05-21--大同证券-4月份经济数据及517地产政策解读：扩内需重在稳地产，政策加码多管齐下_page6_图表9地方专项债发行依然偏慢.jpg	从折线图中可以看出，哪一年的新增地方政府专项债发行进度在前四个月增长最快？	2020	2021	2022	2023	D
lc	67	data/figure/lc/2024-02-29--粤开证券-【粤开宏观】促投资促消费新举措，从存量中挖掘增量_page3_图表1当前工业产能利用率仍处较低水平.jpg	从2013年至2023年，工业产能利用率的总体趋势如何？	持续上升	波动但总体稳定	持续下降	先升后降	B
lc	68	data/figure/lc/2024-07-18--上海证券-2024年6月经济数据点评：消费走弱，经济仍需巩固_page4_图3固定投资完成额增速累计同比.jpg	根据折线图，第二产业在2022年2月达到峰值后，接下来的趋势是？	持续上升	逐渐下降	波动上升	保持平稳	B
lc	69	data/figure/lc/2024-01-14--华金证券-华金宏观·双循环周报（第40期）：美CPI超预期走强，美联储会推迟降息吗？_page4_图3R007与我国政策利率体系.jpg	从2017年到2024年，5Y LPR总体趋势是？	持续上升	先升后降	持续下降	波动不大	C
lc	70	data/figure/lc/2024-07-03--华泰期货-宏观大类日报：关注美国大选最新动态_page2_图1粗钢日均产量丨单位万吨每天.jpg	根据折线图，2019年8月至2020年8月期间，粗钢日均产量的变化趋势是什么？	持续上升	先下降后上升	持续下降	波动不大	B
lc	71	data/figure/lc/2024-08-18--民生证券-有色金属周报：美联储降息临近，金价再创新高_page22_图52长江现货市场金属钴价格.jpg	根据折线图，金属钴价格在2023年2月16日至2024年2月16日之间的趋势是什么？	持续上升	波动但总体下降	保持稳定	大幅下降后回升	B
lc	72	data/figure/lc/2023-12-19--国信证券-货币政策与流动性观察：均衡投放，提升效能_page14_图34上交所回购成交量.jpg	从2022年3月至2023年11月，GC001占比总体趋势如何？	持续上升	波动但总体稳定	持续下降	先升后降	B
lc	73	data/figure/lc/2024-02-25--华泰期货-宏观大类周报：LPR超预期下调，等待需求端信号确认_page6_图20人民币丨单位无.jpg	2022年9月至2023年9月期间，美元兑人民币中间价的变化特征是什么？	持续上升	持续下降	波动较大	基本稳定	C
lc	74	data/figure/lc/2024-07-03--联储证券-2024年中宏观展望：固本培元，如日之升_page8_图1215月固定资产投资主要由制造业拉动.jpg	在2023年5月至2024年5月期间，制造业投资累计同比的变化趋势如何？	持续上升	先下降后上升	波动不大	持续下降	A
lc	75	data/figure/lc/2023-12-17--中国银河-2024年中国经济展望：《变局·重构》_page36_图61全球主要国家出口贸易增速.jpg	根据折线图，2020年哪个国家的出口贸易增速下降幅度最大？	日本	韩国	中国	印度	D
lc	76	data/figure/lc/2024-07-12--东兴证券-美国6月CPI数据点评：通胀粘性减弱明显，趋势与季节性并存_page2_图2食品同比.jpg	在2023年7月至2024年6月期间，家庭食品价格的变化趋势是？	持续下降	先降后升	波动上升	保持不变	A
lc	77	data/figure/lc/2024-07-07--开源证券-宏观周报：新建房成交同比转正_page10_图28土地成交面积6月均值同比下降43.jpg	2024年2月到2024年3月，当月同比数据出现了什么变化？	急剧上升	平稳过渡	小幅下降	大幅下降	A
lc	78	data/figure/lc/2024-08-05--艾德证券期货-美股策略：大选、降息，谁将主导市场？_page12_在平均投注上看特朗普领先哈里斯.jpg	在7月21日至7月28日期间，奥巴马、肯尼迪和惠特默的支持率有何共同特征？	均显著上升	均显著下降	保持稳定	波动较大	C
lc	79	data/figure/lc/2024-03-20--交银国际证券-中国宏观：设备更新与循环经济带来的投资机会_page7_图表5中国科研费用占GDP比重仍有提升空间.jpg	从1996年到2020年，哪个国家的科研费用占GDP比重增长最为平稳？	中国	美国	欧盟	日本	C
lc	80	data/figure/lc/2024-04-25--华泰期货-流动性专题跟踪_page39_5Y国债期货投机净多头持仓张与对应利率.jpg	从2022年1月至2024年2月，5Y国债收益率与5Y国债期货投机净多头之间的关系是？	正相关	负相关	无明显相关性	先正相关后负相关	B
lc	81	data/figure/lc/2024-03-25--中邮证券-宏观研究：瑞士央行开闸，非美货币汇率仍有超调风险_page8_图表9瑞士欧元区政策利率.jpg	根据折线图，欧元区政策利率在2011年7月达到峰值后，接下来的几个月内发生了什么变化？	持续上升	迅速下降	保持不变	小幅波动	B
lc	82	data/figure/lc/2024-07-30--天风证券-海外与大类周报：美股小盘风格能否延续强势_page5_图14港股风险控制策略尚未发出看多信号.jpg	根据图中数据，恒生指数在2023年3月至2023年9月期间的趋势是什么？	持续上升	波动下降	平稳波动	大幅下降	B
lc	83	data/figure/lc/2023-11-26--民生证券-高频数据跟踪周报：工业生产稳步修复_page8_图22本周无氧铜杆价格微升元吨.jpg	在2018年至2023年间，无氧铜杆价格的总体趋势是？	逐年上升	逐年下降	波动但总体平稳	先升后降	C
lc	84	data/figure/lc/2024-03-06--天风证券-宏观报告：年初经济怎么看_page6_no_caption.jpg	从2020年到2024年，哪一年的数据整体趋势最为平稳？	2020年	2021年	2022年	2023年	D
lc	85	data/figure/lc/2024-07-07--开源证券-宏观周报：新建房成交同比转正_page6_图12最近两周铜铝价格先降后升.jpg	从2023年7月至2024年7月，哪种金属的价格波动更大？	铜	铝	两者波动相同	无法确定	B
lc	86	data/figure/lc/2024-09-29--东海证券-国内观察：2024年8月工业企业利润数据-关注四季度利润增速回升的可能性_page2_图6上中下游当月利润占比6个月移动平均.jpg	根据折线图，2008年金融危机期间，上游利润占比的变化趋势是？	显著上升	显著下降	保持稳定	先降后升	B
lc	87	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page23_金银比与通胀预期.jpg	根据折线图，2023年10月金银比达到峰值后，接下来的几个月里金银比趋势如何？	持续上升	波动下降	保持平稳	急剧下降	B
lc	88	data/figure/lc/2024-02-25--华泰期货-宏观大类周报：LPR超预期下调，等待需求端信号确认_page6_图19美元指数丨单位无.jpg	根据折线图，2020年2月至2021年2月期间，美元指数的变化趋势是什么？	持续上升	持续下降	先升后降	先降后升	B
lc	89	data/figure/lc/2024-07-04--上海证券-海外市场跟踪：美国PCE下降，通胀仍显韧性_page2_图2美国三大股指走势.jpg	标普500指数在2024年7月4日后的走势特征是什么？	明显上升	小幅波动	显著下降	先升后降	B
lc	90	data/figure/lc/2024-07-08--国泰期货-海外宏观及大类资产周度报告_page28_no_caption.jpg	在2024年1月至2024年6月期间，CME E-Mini S&P 500期货非商业净持仓量与S&P 500指数价格之间的关系是？	正相关	负相关	无明显相关性	先正相关后负相关	A
lc	91	data/figure/lc/2024-04-12--东吴证券-宏观点评：黄金：站上2500需要怎样的“宏观叙事”？_page7_图11近期的黄金上涨主动基金可能参与得不多.jpg	在2022年中，基金净头寸占比和COMEX黄金价格出现了什么变化？	两者均大幅上升	两者均大幅下降	基金净头寸占比下降，COMEX黄金价格上升	基金净头寸占比上升，COMEX黄金价格下降	B
lc	92	data/figure/lc/2024-10-09--麦高证券-海外需求观察：2024年第41周_page5_图表8美国制造业PMI及分项.jpg	在2022年至2023年间，美国制造业PMI的就业指数与产出指数相比，哪个指标表现更为稳定？	就业指数	产出指数	两者同样稳定	数据不足以判断	A
lc	93	data/figure/lc/2024-02-27--国金证券-大类资产周报第19期：海外市场新高背后的“分化”？_page4_图表4日经225和印度NIFTY在2月23日创历史新高.jpg	根据折线图，日经225指数在1989年达到历史高点后，接下来几年的趋势如何？	持续上升	大幅下跌	小幅波动	保持稳定	B
lc	94	data/figure/lc/2024-06-03--国联证券-对5月PMI和高频数据的思考及未来经济展望：工业产出或好于PMI读数_page5_图表7大中小企业PMI生产指数季调.jpg	在2022年7月至2022年11月期间，中型企业的PMI生产指数变化趋势是什么？	持续上升	先上升后下降	持续下降	波动不大	B
lc	95	data/figure/lc/2024-02-25--东吴证券-国内宏观经济周报：春节后国内经济“首秀”表现如何？_page8_图9整车货运稳步回升.jpg	从折线图中可以看出，2024年整体趋势与哪一年最为相似？	2020年	2021年	2022年	2023年	D
lc	96	data/figure/lc/2024-07-09--国联证券-美国6月非农就业数据点评：失业率升破美联储6月预期_page21_图表41职位空缺率.jpg	从2015年到2020年初，职位空缺率的整体趋势如何？	稳步上升	大幅下降	波动但总体上升	保持稳定	C
lc	97	data/figure/lc/2024-07-07--开源证券-宏观周报：新建房成交同比转正_page10_图28土地成交面积6月均值同比下降43.jpg	根据折线图，2023年4月到2023年5月的当月同比变化趋势是？	上升	下降	持平	波动不定	B
lc	98	data/figure/lc/2024-07-03--联储证券-2024年中宏观展望：固本培元，如日之升_page15_图31消费者信心指数有待进一步提升.jpg	根据折线图，2020年消费者信心指数和全国城镇调查失业率的变化趋势如何？	消费者信心指数上升，失业率下降	消费者信心指数下降，失业率上升	两者均上升	两者均下降	B
lc	99	data/figure/lc/2024-01-19--北大国民经济研究中心-点评报告：政策支撑叠加基数效应，经济继续复苏_page20_图46社融M2和社融M2leftright.jpg	根据折线图，2023年1月至2023年11月期间，社会融资规模存量同比与M2同比之间的差距变化趋势是？	逐渐缩小	逐渐扩大	先缩小后扩大	先扩大后缩小	A
